budget,revenue,popularity,runtime,vote_average,vote_count
14.0,185.438673,27.17347,125.0,6.6,507.0
14.0,72.527595,12.159009,99.0,5.6,290.0
0.0,0.0,4.448494,111.0,6.2,45.0
14.0,34.79316,13.13724,107.0,6.5,135.0
0.0,0.0,4.04701,81.0,5.1,83.0
13.0,114.956699,23.3784,105.0,6.2,527.0
0.0,0.0,1.446172,82.0,6.4,22.0
14.0,27.515786,3.650857,109.0,6.9,47.0
14.0,25.482931,5.102258,95.0,5.8,48.0
14.0,19.8,6.772615,100.0,4.5,111.0
14.0,30.749142,11.543363,118.0,4.5,133.0
0.0,0.0,7.436315,83.0,5.3,142.0
14.0,0.0,14.813614,83.0,4.4,180.0
14.0,22.852638,20.792603,98.0,6.2,351.0
14.0,21.409028,6.733485,103.0,5.7,39.0
0.0,0.0,7.708227,96.0,5.6,49.0
12.0,21.001563,2.238646,117.0,5.8,32.0
0.0,0.0,7.866961,92.0,5.5,124.0
0.0,0.0,3.876242,155.0,6.1,67.0
0.0,0.0,1.89218,115.0,6.7,31.0
11.0,13.196245,4.536745,90.0,5.0,55.0
11.0,16.951798,11.220643,91.0,4.5,291.0
0.0,0.0,11.706309,120.0,6.4,119.0
14.0,10.42447,4.66723,86.0,5.3,73.0
14.0,11.417362,7.487843,87.0,5.5,134.0
14.0,19.777647,13.65494,112.0,7.4,283.0
26.0,14.821658,11.942862,136.0,6.9,240.0
14.0,5.10882,5.833687,90.0,5.5,68.0
14.0,0.0,6.370267,107.0,6.2,21.0
0.0,4.291965,4.052219,101.0,6.4,25.0
0.0,0.0,3.231848,84.0,4.4,49.0
14.0,2.474,0.900442,139.0,5.2,10.0
0.0,0.0,8.387573,93.0,6.3,108.0
0.0,0.0,0.633004,127.0,5.8,1.0
0.0,5.4055,9.242554,150.0,6.3,204.0
0.0,0.0,1.866443,104.0,5.8,22.0
0.0,0.0,5.930533,132.0,7.1,75.0
12.0,0.0,4.930129,117.0,6.7,57.0
0.0,0.0,8.747922,113.0,6.3,55.0
14.0,0.046495,4.898424,149.0,6.1,86.0
0.000108,0.0,7.410523,90.0,4.0,97.0
14.0,1.755212,24.210698,89.0,7.4,418.0
14.0,178.043761,44.135568,134.0,7.5,1480.0
12.0,0.0,16.051328,97.0,6.9,803.0
13.5,29.027914,9.982885,107.0,6.9,144.0
14.0,12.314651,16.618874,93.0,5.0,354.0
13.5,7.060876,7.261196,124.0,6.8,128.0
15.0,19.422261,32.306455,110.0,6.7,1206.0
0.0,0.0,4.722403,105.0,6.0,27.0
18.33975,92.18091,32.445895,156.0,7.7,1037.0
12.806,38.535221,17.363739,125.0,7.2,219.0
13.3,5.380251,29.782161,108.0,6.0,1102.0
13.0,123.92237,18.362333,121.0,7.1,642.0
13.4,16.7,0.680753,100.0,4.7,7.0
13.0,98.441954,6.735922,105.0,4.8,154.0
13.0,327.803731,91.285683,108.0,7.3,4430.0
13.0,47.542841,105.792936,200.0,8.3,3338.0
13.0,91.038276,9.969624,112.0,6.3,352.0
7.0,72.5,17.113408,99.0,5.8,281.0
16.0,77.0,10.248439,117.0,6.7,186.0
13.0,73.180723,25.316146,83.0,5.2,509.0
13.0,44.726644,9.499325,107.0,6.6,258.0
13.0,54.837234,43.791745,102.0,7.1,763.0
12.5,49.002684,11.828068,100.0,6.0,210.0
16.0,53.478166,54.550275,97.0,7.3,1701.0
13.0,0.0,13.525704,88.0,5.7,151.0
0.0,0.0,12.963328,84.0,5.7,157.0
17.0,119.100758,60.829621,86.0,6.2,1567.0
13.0,96.060858,73.307513,113.0,7.3,2060.0
0.0,0.0,7.964289,89.0,4.8,51.0
13.0,0.0,2.388918,117.0,7.1,29.0
12.0,36.450736,4.580081,97.0,3.3,75.0
13.0,27.007143,6.425528,91.0,6.1,109.0
12.0,0.0,4.63093,100.0,5.7,46.0
13.0,35.763605,16.681567,84.0,5.8,308.0
13.2,53.830415,24.656068,83.0,5.6,181.0
18.0,57.09619,37.104353,126.0,6.7,1399.0
15.0,36.869414,95.130041,108.0,7.6,4737.0
13.0,22.863596,27.546914,112.0,7.3,1101.0
6.0,0.0,2.27213,90.0,6.6,17.0
13.0,45.3,17.371327,89.0,5.7,290.0
13.0,16.929123,6.130096,99.0,6.6,96.0
19.0,68.673228,24.47248,141.0,7.2,541.0
13.0,11.130889,6.764437,104.0,6.2,123.0
13.0,8.026971,1.750054,84.0,5.5,10.0
6.0,35.401758,66.11334,117.0,8.1,2757.0
0.0,0.0,9.066881,82.0,6.5,66.0
13.0,7.820688,6.170139,95.0,6.4,135.0
13.0,27.5,4.742537,94.0,5.7,67.0
0.0,0.0,1.212956,99.0,6.6,7.0
13.0,16.757163,11.880899,106.0,5.5,135.0
0.0,0.0,10.131123,84.0,5.1,163.0
13.0,0.0,5.831302,93.0,6.1,103.0
13.0,48.065672,35.522027,93.0,5.7,737.0
13.0,4.857367,10.573191,120.0,6.8,207.0
0.0,0.0,4.898437,112.0,5.9,60.0
13.0,18.0,17.632446,107.0,5.4,304.0
0.0,0.0,1.780065,112.0,6.7,11.0
15.0,8.459458,26.373864,96.0,5.9,498.0
13.0,9.7899,1.647335,91.0,4.8,4.0
13.0,2.636637,12.321302,125.0,6.5,138.0
13.0,33.4,43.444135,102.0,7.7,2968.0
3.0,1.2,1.279106,87.0,4.5,10.0
13.0,1.15133,3.680896,110.0,6.4,60.0
0.0,0.0,2.996284,120.0,5.6,17.0
13.0,1.784763,10.475368,91.0,4.6,243.0
14.350531,3.964682,30.952377,88.0,6.3,733.0
10.0,0.303877,4.267466,127.0,5.8,45.0
13.0,68.572378,34.532418,94.0,6.6,1257.0
0.0,0.0,6.116436,110.0,5.8,29.0
0.0,33.082548,1.714972,90.0,5.3,34.0
13.0,10.652035,19.664699,98.0,6.4,503.0
12.0,55.260558,6.537986,100.0,7.1,109.0
12.5,23.367586,13.349012,120.0,6.7,137.0
0.0,0.0,6.796079,108.0,6.9,96.0
12.5,12.281551,35.268557,120.0,7.5,749.0
3.1,0.0,7.453347,111.0,5.9,92.0
12.5,10.725228,13.939054,100.0,7.5,323.0
13.0,0.0,11.892615,109.0,6.0,173.0
0.0,0.0,5.69872,118.0,6.0,94.0
12.5,27.20612,8.780512,101.0,5.4,177.0
0.0,0.0,4.021389,101.0,8.4,11.0
12.0,11.293663,15.817096,106.0,7.1,509.0
12.5,20.416563,34.821223,94.0,7.7,1451.0
12.8,40.031879,22.022228,140.0,7.6,377.0
0.0,0.0,0.139384,132.0,6.2,25.0
12.5,1.227324,2.950618,99.0,7.3,31.0
15.0,5.024782,7.497306,90.0,5.8,84.0
20.0,31.327899,26.396191,105.0,6.3,1150.0
12.5,1.083683,6.546037,108.0,6.0,94.0
12.3,84.460846,28.670193,69.0,7.0,640.0
0.0,1.5e-05,9.572705,140.0,7.4,133.0
12.5,3.878993,0.903529,118.0,6.3,30.0
8.0,441.306145,47.584643,122.0,7.5,2005.0
7.0,470.654,50.152327,124.0,7.5,2542.0
11.0,235.483004,60.767168,95.0,6.4,2296.0
12.516654,8.10916,11.103202,78.0,7.6,142.0
25.0,79.817939,15.26213,94.0,5.6,304.0
12.0,96.070507,6.035152,122.0,6.9,281.0
12.0,75.781642,10.297189,102.0,6.2,137.0
12.0,96.8,22.434102,113.0,7.3,675.0
15.0,107.217396,41.249004,86.0,6.4,1648.0
12.0,79.567667,23.161754,114.0,7.0,504.0
12.0,68.706993,19.195399,113.0,7.0,375.0
12.0,81.272766,21.958055,110.0,6.3,417.0
12.0,114.194847,45.477802,104.0,6.7,1060.0
12.0,0.0,12.60629,81.0,6.5,168.0
12.0,39.673162,40.631671,154.0,7.3,1514.0
12.0,43.493123,26.219598,107.0,6.2,497.0
15.0,145.0,64.504747,84.0,6.6,1935.0
12.0,30.4,3.389249,132.0,6.2,51.0
5.0,42.365581,14.779537,116.0,6.6,249.0
12.0,61.14103,6.703319,93.0,4.7,158.0
12.0,100.0,49.070321,88.0,6.5,1564.0
12.0,89.8,21.933822,172.0,7.3,323.0
12.0,52.223306,20.624896,96.0,6.6,435.0
12.0,40.855419,8.083995,89.0,5.5,339.0
12.0,56.309766,11.135734,98.0,5.5,281.0
12.0,31.179516,4.623609,97.0,4.7,30.0
12.0,31.155435,11.510281,93.0,6.3,218.0
0.0,27.281507,15.085981,85.0,7.2,212.0
12.0,56.298474,18.422327,123.0,7.3,383.0
12.0,32.726956,8.410688,93.0,6.5,85.0
12.0,307.166834,74.358971,125.0,7.6,3759.0
12.0,22.921898,18.422008,121.0,6.9,439.0
0.0,25.434291,15.896312,102.0,6.3,210.0
12.0,54.0,8.61659,102.0,5.4,25.0
12.0,21.133087,6.044161,99.0,6.5,330.0
12.0,100.129872,29.019504,98.0,7.4,579.0
0.0,0.0,6.2464,118.0,6.4,72.0
0.0,0.0,5.315213,125.0,6.6,101.0
12.0,23.006849,16.931846,104.0,5.8,364.0
12.0,85.5123,64.610671,109.0,6.1,1937.0
0.0,5.1e-05,4.480167,86.0,4.3,15.0
12.0,17.654912,29.223881,115.0,7.4,636.0
0.0,0.0,7.710797,92.0,6.7,94.0
12.0,17.292381,1.081822,86.0,5.4,33.0
12.0,22.939027,16.183746,94.0,5.6,364.0
12.0,42.931041,47.992817,88.0,6.6,1151.0
0.0,13.960203,1.20245,93.0,5.3,8.0
12.0,12.90279,0.700792,100.0,5.3,11.0
0.0,21.520719,10.409253,100.0,6.1,99.0
0.0,0.0,14.345428,113.0,6.1,163.0
12.0,0.0,6.803763,122.0,6.4,110.0
0.0,31.466789,19.944479,101.0,6.4,377.0
14.0,85.0,26.967494,149.0,7.9,613.0
12.0,0.0,3.444542,93.0,4.6,47.0
0.0,87.100449,74.817641,123.0,7.8,2067.0
0.0,92.863945,21.064082,119.0,7.1,439.0
12.0,35.485056,16.40512,100.0,6.1,294.0
12.0,32.248241,32.940597,106.0,6.4,933.0
12.0,0.0,13.427427,109.0,6.9,86.0
0.0,0.0,5.359381,81.0,4.9,23.0
8.0,6.739141,8.708229,95.0,5.7,168.0
12.0,5.542025,4.330428,86.0,5.9,43.0
0.0,0.0,7.594593,113.0,6.0,111.0
12.0,6.754898,4.770195,116.0,5.8,78.0
12.0,4.922166,1.623338,90.0,3.0,23.0
12.0,4.939939,2.993939,108.0,5.7,16.0
12.0,2.3e-05,10.536092,119.0,4.6,89.0
12.0,3.148182,8.290636,110.0,6.6,154.0
0.0,0.0,3.603842,109.0,6.0,22.0
11.0,88.489643,27.65527,119.0,6.7,537.0
0.0,0.0,1.379643,100.0,6.8,4.0
12.0,0.0,9.164386,100.0,6.9,141.0
12.0,0.0,9.779444,97.0,6.5,225.0
12.4,8.371085,32.523573,142.0,7.3,720.0
0.0,0.0,2.24888,104.0,6.4,53.0
12.0,12.077441,27.322212,99.0,6.5,882.0
12.0,19.271312,12.664787,129.0,6.9,206.0
12.0,0.0,3.004432,90.0,6.1,38.0
12.0,0.0,4.795244,100.0,6.9,41.0
12.0,1.644755,5.841285,111.0,6.5,84.0
12.0,15.25,5.327714,114.0,6.8,107.0
1.2,0.0,3.582733,86.0,6.2,50.0
0.0,0.0,2.678715,107.0,6.1,9.0
8.0,0.0,9.728143,90.0,6.1,88.0
0.0,0.0,2.303865,103.0,5.3,22.0
12.0,0.0,11.237374,120.0,6.8,67.0
0.0,0.0,1.906807,140.0,6.5,28.0
12.0,0.0,2.695896,110.0,5.2,28.0
0.0,0.0,1.416796,95.0,4.8,13.0
7.5,0.0,11.636883,95.0,6.7,192.0
12.0,10.652498,4.793348,132.0,7.6,55.0
19.0,2.57,0.738652,89.0,3.0,3.0
12.0,11.212294,5.158067,131.0,6.3,59.0
20.0,0.017479,5.727602,113.0,5.8,62.0
12.0,0.0,25.496926,99.0,6.9,612.0
1.2,0.0,0.489271,111.0,4.3,5.0
12.0,101.332962,11.150261,99.0,6.0,229.0
10.0,83.557872,53.595686,103.0,7.7,2912.0
0.0,0.0,0.186234,89.0,4.3,2.0
11.5,57.469467,20.747994,103.0,6.4,407.0
0.0,0.0,2.930853,134.0,7.5,20.0
11.5,0.0,4.75919,101.0,5.5,29.0
0.0,0.0,0.753362,130.0,6.3,5.0
11.0,153.083102,45.072136,106.0,6.9,1596.0
11.0,775.398007,126.393695,121.0,8.1,6624.0
11.5,94.073028,56.805781,102.0,5.7,1406.0
11.0,111.858363,12.854853,197.0,7.4,247.0
0.0,0.0,14.637357,112.0,7.1,242.0
0.0,0.0,21.801188,116.0,6.2,821.0
25.0,93.617009,31.019381,116.0,7.2,1486.0
11.0,72.778712,11.227087,95.0,6.4,298.0
11.0,64.088552,19.231507,120.0,7.3,384.0
11.0,78.874843,31.162838,106.0,7.3,1368.0
12.0,0.0,3.94487,96.0,3.9,74.0
11.0,49.797148,7.559192,107.0,6.6,217.0
0.0,0.0,7.377587,101.0,5.6,142.0
13.0,97.837138,38.018085,81.0,6.7,1062.0
11.0,41.227069,33.283554,101.0,7.5,1018.0
11.0,39.363635,15.864928,122.0,7.3,337.0
10.5,75.902208,23.449703,97.0,6.6,827.0
11.0,68.233629,31.900899,90.0,6.0,722.0
11.0,31.672907,14.282314,92.0,6.5,204.0
11.0,38.105395,7.645979,114.0,7.4,158.0
11.0,23.978402,3.495758,86.0,4.1,54.0
12.0,37.170057,7.558959,91.0,5.9,65.0
1.1e-05,1.1e-05,3.375208,145.0,6.4,29.0
12.0,4.884663,4.234269,100.0,5.5,57.0
11.0,62.076141,39.337949,111.0,7.2,1213.0
11.0,20.0,29.543331,184.0,7.7,505.0
24.0,14.782676,4.12064,89.0,5.8,53.0
24.0,13.7,2.259537,84.0,5.7,34.0
11.0,59.520298,7.722021,98.0,6.3,139.0
11.0,23.430766,7.063053,95.0,4.9,74.0
11.0,13.110448,16.003958,100.0,7.0,334.0
11.0,61.619773,21.204929,120.0,7.3,440.0
0.0,0.0,6.799314,118.0,0,0
